ID_Cliente,Nome,Idade,Estado,Cidade,Renda_Mensal,Score_Credito,Tempo_Banco_Meses,Tempo_Emprego,Tipo_Emprego,Escolaridade,Historico_Inadimplencia,Qtde_Emprestimos_Ativos,Qtde_Cartoes,Valor_Solicitado,Renda_Anual,Patrimonio_Liquido,Divida_Total,Parcelas_Mensais,Limite_Credito,Utilizacao_Credito,Endividamento_%,Valor_vs_Renda,Aprovado
CL_0548,Ana Beatriz Alves,33,BA,da Rosa da Serra,19958,415,185,223,Outros,Superior,0,1,3,68945,239496,58142,1190967.010190935,6702.239207234801,61338.28950742885,0.85,33.6,3.45,0
CL_0549,Marcos Vinicius Sales,41,PR,Moura,9492,563,18,60,CLT,Médio,0,2,1,60980,113904,3349,558349.6540657114,2651.212894065684,93643.16133422974,1.0,27.9,6.42,0
CL_0550,Luan das Neves,33,RR,das Neves de Correia,17146,961,223,121,PJ,Médio,0,2,5,57782,205752,22181,909962.2826774836,3901.081544937355,41782.56125514359,0.32,22.8,3.37,1
CL_0551,Maria Júlia Sá,19,PE,Pereira de Alves,18529,741,64,20,CLT,Superior,1,0,5,35229,222348,21648,648558.104296093,3150.9568174278443,67901.23000099095,0.15,17.0,1.9,0
CL_0552,Srta. Eloá Gomes,66,PA,Silva Verde,5763,847,115,45,CLT,Médio,0,1,3,97382,69156,10568,141785.81264086778,659.7904025289969,21189.29880608937,0.79,11.4,16.9,0
CL_0553,Marcelo Moreira,45,MG,Araújo do Norte,26685,752,178,196,CLT,Fundamental,0,3,2,54444,320220,118143,603772.5427415136,2328.44386780402,284255.85577109916,0.6,8.7,2.04,1
CL_0554,Sra. Bruna da Cruz,49,MS,Abreu Verde,15560,776,160,133,CLT,Médio,1,4,4,36036,186720,32701,29765.273348280203,6056.484348645955,49623.86816528519,0.1,38.9,2.32,0
CL_0555,Benjamin da Cruz,44,RN,Costa,24020,586,14,37,CLT,Fundamental,0,0,2,40322,288240,3662,380752.0797171847,2879.446132924286,231950.7632840848,0.95,12.0,1.68,0
CL_0556,Dr. Caleb da Rosa,37,TO,Rezende de Pastor,16656,602,37,61,Outros,Pós-graduação,0,3,5,28167,199872,42589,723968.4337252212,1181.84512393499,101266.34593693867,0.08,7.1,1.69,1
CL_0557,Luana Mendonça,41,MS,Araújo Verde,10146,610,13,85,PJ,Fundamental,0,4,2,52667,121752,202,372292.9355882852,3922.274874697263,121650.52423078666,0.63,38.7,5.19,1
CL_0558,Benicio Monteiro,29,PE,Moura,29029,507,66,189,CLT,Médio,0,2,4,95527,348348,105476,1599080.6000854468,7028.882034956729,296966.85825809167,0.42,24.2,3.29,0
CL_0559,Ágatha Correia,67,PR,Moraes,27784,917,52,209,CLT,Médio,0,2,2,84337,333408,73251,115062.13744376706,9136.20875374787,253855.03076247993,0.56,32.9,3.04,1
CL_0560,Vitor Gabriel da Cruz,52,BA,Sá das Flores,13164,745,215,77,CLT,Médio,0,1,2,52468,157968,11667,135987.59880851116,859.846764381533,139248.65210846454,0.21,6.5,3.99,1
CL_0561,Sra. Stella Novais,50,TO,Garcia,4469,969,151,201,CLT,Pós-graduação,0,4,2,73894,53628,3710,212758.0730833426,1110.238362976802,35637.30007007084,0.69,24.8,16.53,0
CL_0562,Cecília Silva,50,SC,Alves,4528,932,71,45,PJ,Fundamental,1,2,2,54084,54336,17396,100884.96617828534,857.4831511341989,46548.63159317141,0.96,18.9,11.94,0
CL_0563,Valentina Mendes,68,MA,Marques,25527,354,50,140,Autônomo,Superior,0,2,1,64138,306324,93699,208267.27842839668,8173.427640477317,98850.63535855473,0.46,32.0,2.51,0
CL_0564,Dra. Ana Cecília Azevedo,60,CE,Pereira,20565,311,22,222,CLT,Superior,0,1,5,23588,246780,21436,1229607.87267814,1304.828190898534,42666.93189922967,0.52,6.3,1.15,0
CL_0565,Miguel da Rosa,54,RS,Machado,5129,956,103,221,CLT,Pós-graduação,0,3,4,63901,61548,4372,243577.83998060034,977.544824153382,39879.26790782276,0.24,19.1,12.46,0
CL_0566,Sra. Heloisa Brito,29,PA,Santos do Campo,22109,699,197,2,CLT,Superior,1,2,5,18671,265308,43541,557897.9082030975,7288.799980997108,127825.26880539145,0.89,33.0,0.84,0
CL_0567,Melissa Abreu,20,SE,Caldeira,4567,947,174,221,PJ,Superior,1,0,1,84038,54804,92,226581.80212012574,1063.8554426612025,25990.106233105904,0.97,23.3,18.4,0
CL_0568,Danilo Nascimento,18,GO,Lopes Alegre,7441,814,163,5,CLT,Fundamental,0,0,1,91664,89292,1540,306714.3557763293,1804.5433951197144,50555.838469251714,0.79,24.3,12.32,0
CL_0569,Sr. Luigi da Rocha,50,RJ,Cardoso,19270,955,203,92,PJ,Médio,0,3,1,32645,231240,6237,918225.4406743485,1618.8271975194543,95872.27217354806,0.54,8.4,1.69,1
CL_0570,Antonella Vieira,57,PE,Mendonça,29852,841,191,7,PJ,Médio,0,4,1,8637,358224,14692,1466752.198045679,2875.216116453939,235432.42045894466,0.96,9.6,0.29,1
CL_0571,Léo Peixoto,27,ES,da Cunha,20750,536,139,171,CLT,Superior,0,1,2,1660,249000,35730,128277.46648251689,5954.209633969021,27727.22984709653,0.15,28.7,0.08,0
CL_0572,Sr. Felipe Siqueira,60,AP,Araújo das Flores,22672,578,70,236,PJ,Médio,0,0,5,7922,272064,264392,857700.029008273,6490.229957194973,264555.1415345767,0.48,28.6,0.35,0
CL_0573,Sr. Breno Gomes,61,DF,Aparecida,13055,647,37,234,CLT,Médio,1,0,3,94697,156660,33127,20874.82117381407,5126.5181841872,145847.83480270414,0.54,39.3,7.25,0
CL_0574,Rodrigo Machado,46,CE,Barros de Moura,23374,926,211,107,PJ,Médio,1,3,4,45721,280488,3548,87774.68250136146,6993.116200065461,263845.0525820913,0.49,29.9,1.96,0
CL_0575,Maria Clara Vieira,30,PA,Barros de Sá,14581,403,228,160,CLT,Fundamental,0,4,1,58256,174972,26093,792536.0317081411,3246.244194971958,73124.27566016818,0.8,22.3,4.0,0
CL_0576,Gabriel da Rosa,29,MA,Cirino Paulista,22008,929,218,208,CLT,Médio,1,4,5,70506,264096,36258,709114.19592169,7704.224759114251,150772.41815777615,0.67,35.0,3.2,0
CL_0577,Marcelo das Neves,48,MS,das Neves das Pedras,26224,816,226,239,Autônomo,Pós-graduação,1,3,1,69943,314688,9798,1166208.4682320724,2270.0948530129895,301456.33028040035,0.13,8.7,2.67,0
CL_0578,Dr. João Monteiro,63,PI,Ferreira Verde,21734,547,67,74,Autônomo,Médio,0,0,1,28843,260808,131923,1097650.8549459304,4504.448379975719,237461.48109436885,0.35,20.7,1.33,0
CL_0579,Emilly Ribeiro,19,MS,Mendonça,23299,663,10,76,Autônomo,Superior,0,1,1,10046,279588,32498,1328874.8193322513,3506.224311425507,225829.96648422914,0.34,15.0,0.43,1
CL_0580,Helena Aparecida,68,SC,Fogaça do Galho,28134,620,47,49,CLT,Superior,1,0,1,90336,337608,352045,1471913.1337794445,2437.0580210356366,154192.53643649383,0.57,8.7,3.21,0
CL_0581,Ana Carolina Moreira,67,PI,da Mota,25563,932,89,10,PJ,Médio,0,4,1,64985,306756,33427,757143.1651072769,8109.241327097353,184251.2391842649,0.29,31.7,2.54,1
CL_0582,Ágatha Viana,52,MS,Barros,8319,585,177,94,CLT,Médio,1,0,4,81083,99828,18695,174325.09484139035,1903.1976156020753,80877.62760309121,0.12,22.9,9.75,0
CL_0583,Valentim da Rocha,40,PI,Nunes da Prata,27212,448,170,155,Autônomo,Médio,1,1,5,97925,326544,7227,279853.71268595615,6663.37664204768,108933.22664898878,0.65,24.5,3.6,0
CL_0584,Dr. Augusto Aragão,34,PI,Camargo,26262,383,78,235,CLT,Médio,0,2,1,31346,315144,38167,649693.0750571596,5093.234310715372,207231.94639247327,0.85,19.4,1.19,0
CL_0585,Gustavo Henrique Caldeira,43,PI,Nascimento,12546,705,184,69,Outros,Superior,1,0,1,89284,150552,8214,285419.2725163703,2648.6868176907706,126805.90443550535,0.93,21.1,7.12,0
CL_0586,Brenda Oliveira,25,RJ,Freitas de Goiás,27326,755,78,168,Autônomo,Médio,1,3,1,92384,327912,118391,931898.5973196283,2475.9018921831143,239977.0060278259,0.97,9.1,3.38,0
CL_0587,Bento Sá,46,PR,Peixoto,19217,460,176,15,PJ,Fundamental,0,2,1,54526,230604,70661,775059.1453155375,5486.86164026299,120572.97218557207,0.78,28.6,2.84,0
CL_0588,Isis Campos,43,DF,Machado,22034,759,49,67,CLT,Superior,0,3,2,74143,264408,91923,1293958.5046218222,4436.690792539448,163727.86653882195,0.14,20.1,3.36,1
CL_0589,Antony Borges,27,MG,Vasconcelos do Galho,24650,849,17,98,CLT,Pós-graduação,0,3,2,37787,295800,76076,1085317.5058581238,8279.16223717548,292729.37352398207,0.85,33.6,1.53,1
CL_0590,Camila Pastor,43,GO,Almeida,4211,799,107,47,Autônomo,Superior,0,3,3,34583,50532,18068,164449.71412288843,499.8478899308727,32095.67663585342,0.4,11.9,8.21,1
CL_0591,Dra. Ana Laura Lopes,51,MA,Silva do Galho,6353,808,149,183,CLT,Superior,0,0,1,13563,76236,3418,132799.5234125187,773.6002529714523,61254.32550408488,0.73,12.2,2.13,1
CL_0592,João Gabriel Almeida,68,DF,Mendonça do Norte,24096,953,28,63,Autônomo,Superior,0,4,3,47060,289152,34788,77801.8379964954,6650.877922461209,216686.95242688575,0.53,27.6,1.95,1
CL_0593,Aylla Cardoso,58,SP,Lopes Alegre,25363,780,54,186,CLT,Médio,0,2,4,34690,304356,71655,460129.3974167231,8778.164689669862,221073.97129838367,0.83,34.6,1.37,1
CL_0594,João Felipe Nogueira,24,PR,Viana,23292,962,95,89,CLT,Superior,0,1,3,95712,279504,56707,1080393.2836533186,5014.05121998309,206834.34834887937,0.43,21.5,4.11,1
CL_0595,Bella da Rocha,21,PA,Câmara,27861,413,152,189,Autônomo,Médio,1,4,5,15925,334332,84253,369715.19471280155,8481.831607870516,167124.4108849815,0.06,30.4,0.57,0
CL_0596,Sr. Leonardo Carvalho,67,SC,Novais da Praia,9215,877,234,75,PJ,Superior,1,0,2,87787,110580,5616,396951.47523676953,3683.8388292955747,57278.246090029774,0.56,40.0,9.53,0
CL_0597,Rafaela Vasconcelos,62,MT,Pacheco de Rezende,10442,660,23,138,CLT,Superior,1,3,2,84184,125304,2596,368509.19362725865,4141.223833517314,64181.64973873418,0.17,39.7,8.06,0
CL_0598,Srta. Maria Júlia Cardoso,28,RO,Freitas,17007,640,53,100,CLT,Fundamental,0,1,1,21108,204084,101494,192267.263290154,5280.977840054028,23228.172153513082,0.97,31.1,1.24,1
CL_0599,Srta. Sarah Oliveira,46,RO,da Luz,17326,748,40,88,CLT,Superior,1,2,1,77515,207912,34154,287326.3899561601,5351.226432057869,63269.6770467162,0.53,30.9,4.47,0
CL_0600,Benjamin Cardoso,53,RN,da Conceição,3262,479,22,17,PJ,Pós-graduação,1,4,4,69258,39144,1307,99108.21044888573,445.8064835149906,8808.065686611093,0.55,13.7,21.23,0
CL_0601,Eduarda Nogueira,42,BA,Cassiano das Flores,17350,706,159,18,CLT,Médio,0,4,4,6355,208200,65672,447637.5066569239,5929.169412549567,186528.03042516654,0.91,34.2,0.37,1
CL_0602,Otto da Mata,38,MS,Barbosa de Sampaio,13612,965,181,214,Autônomo,Superior,0,1,5,47069,163344,80505,639485.6922570217,2610.587553677892,54783.71317773296,0.62,19.2,3.46,1
CL_0603,Aylla Montenegro,53,SC,das Neves,24985,495,134,54,Autônomo,Fundamental,0,0,1,95335,299820,11141,1108909.07964385,9661.646243307898,63033.88144333679,0.3,38.7,3.82,0
CL_0604,Cauã Vieira,27,RO,Pacheco de Caldeira,25558,765,57,101,CLT,Superior,1,2,1,55471,306696,104308,894146.1393940863,2006.2951037901503,59229.035703562375,0.3,7.8,2.17,0
CL_0605,Isadora Melo,54,PA,Pinto das Pedras,14152,610,201,117,PJ,Médio,0,1,4,33705,169824,91923,701228.1049457724,2866.4045151003866,123120.81752440365,0.5,20.3,2.38,1
CL_0606,Alícia Macedo,26,PR,Sousa do Sul,7622,561,94,209,CLT,Superior,0,3,4,44909,91464,50972,261320.0336588331,1863.9156689932693,8132.036953732016,0.87,24.5,5.89,0
CL_0607,Dr. Leandro da Mata,41,RJ,Abreu,1981,718,30,153,CLT,Pós-graduação,0,2,4,89606,23772,11673,114711.9609053563,379.9650561831924,12251.194218676072,0.79,19.2,45.23,0
CL_0608,Emanuella Pereira,52,AL,Vargas,16036,705,6,133,Outros,Superior,0,4,2,54739,192432,30426,224067.45245442045,1983.696764628045,37004.38754309942,0.96,12.4,3.41,1
CL_0609,Dr. João Gabriel Moreira,66,AP,Macedo,1653,442,152,3,CLT,Superior,0,1,3,77820,19836,1747,71394.65890295229,425.72349018512114,17102.429195553665,0.07,25.8,47.08,0
CL_0610,Raquel Abreu,52,AC,Pires,9117,641,78,107,CLT,Médio,0,4,3,88273,109404,159,209259.9023341064,2867.946269673083,105237.11089754768,0.27,31.5,9.68,1
CL_0611,João Gabriel da Costa,65,SE,da Paz do Galho,3024,615,175,114,CLT,Pós-graduação,0,4,1,24241,36288,456,53232.113789287985,833.6971700277759,34916.01355377256,0.08,27.6,8.02,1
CL_0612,Maria Júlia Fernandes,53,BA,Oliveira,3620,400,69,28,CLT,Fundamental,1,4,2,28414,43440,4866,42740.55658458349,478.04669143978606,21219.010818260354,0.75,13.2,7.85,0
CL_0613,Manuela Vasconcelos,35,AL,Cardoso,16548,543,88,58,CLT,Superior,0,0,4,51818,198576,20242,557455.8584803505,5064.7268921936175,133867.74446221712,0.14,30.6,3.13,0
CL_0614,Dr. Josué das Neves,66,RJ,Cirino Paulista,3843,789,238,124,PJ,Médio,0,4,1,21895,46116,1883,53300.88296724688,537.6903940202399,29194.292962718708,0.1,14.0,5.7,1
CL_0615,Maysa Rodrigues,56,MT,Cirino,6636,311,196,97,PJ,Fundamental,0,3,2,93307,79632,8016,86139.46111244336,738.7250081273753,32187.439645569022,0.56,11.1,14.06,0
CL_0616,Marina Viana,49,RJ,Cirino,23644,538,218,16,PJ,Superior,0,3,5,63409,283728,10892,1405476.8181915453,6897.754094961601,139138.06918661745,0.41,29.2,2.68,0
CL_0617,Mathias Abreu,41,PI,Jesus de Minas,2740,860,164,106,CLT,Médio,0,2,2,56324,32880,12422,132459.12982285421,945.2329690232581,4678.71623461123,0.72,34.5,20.56,0
CL_0618,Mateus Moraes,40,RJ,Souza,1560,341,93,42,CLT,Médio,0,4,1,67920,18720,1325,70509.93616829335,340.92053844232964,15214.19540064272,0.49,21.9,43.54,0
CL_0619,Lorena Sá,49,ES,Fernandes,10630,977,185,79,CLT,Médio,1,4,3,54555,127560,23285,509078.82984426076,2508.543166371558,38787.1546762396,0.43,23.6,5.13,0
CL_0620,Olivia Araújo,54,RN,Sousa de Barbosa,19523,893,107,193,CLT,Fundamental,1,1,4,66453,234276,32744,1135704.9383003274,3044.839286408455,118422.6259435302,0.43,15.6,3.4,0
CL_0621,Ester Aparecida,29,MT,Lopes,24069,728,3,161,CLT,Médio,1,0,5,23689,288828,3077,840216.7613501303,5370.186351989179,151317.66481160902,0.87,22.3,0.98,0
CL_0622,Anthony Gabriel Borges,66,TO,Carvalho,13812,457,74,7,CLT,Fundamental,0,2,2,65356,165744,94518,195444.49595967267,1328.632208991579,99002.05595273808,0.4,9.6,4.73,0
CL_0623,Luiz Gustavo Viana,30,RO,Novais da Praia,14850,515,89,140,CLT,Médio,0,4,1,94011,178200,26699,770684.2141129134,5710.430737277341,148450.1487990195,0.33,38.5,6.33,0
CL_0624,Emilly Guerra,40,RJ,Alves,25854,969,168,105,CLT,Fundamental,1,1,1,9252,310248,24393,1160135.3444231956,8535.083518873174,222620.81824838134,0.34,33.0,0.36,0
CL_0625,Caio Pinto,42,AL,Pereira de Vasconcelos,13918,761,8,7,Autônomo,Superior,0,0,4,31844,167016,5749,355762.5737547409,3949.797171183109,115431.62669558103,0.2,28.4,2.29,1
CL_0626,Esther Câmara,52,MS,da Paz,29645,433,216,221,Autônomo,Médio,0,2,1,96687,355740,29404,861065.3057724291,7066.420252004445,201414.07245451183,0.86,23.8,3.26,0
CL_0627,Bernardo Nogueira,58,PA,Castro do Norte,2752,366,155,95,PJ,Pós-graduação,0,2,1,24365,33024,136,69850.27611609425,900.6173120147754,5656.772613743171,0.15,32.7,8.85,0
CL_0628,Vitória Araújo,47,SP,Cardoso Paulista,22087,306,212,227,Autônomo,Superior,0,4,4,7026,265044,23952,1234234.7905871072,4929.0461027560805,119757.77224687835,0.91,22.3,0.32,0
CL_0629,Dra. Gabrielly Moreira,34,MA,Lima,9863,825,147,238,PJ,Médio,0,2,5,99303,118356,17947,211064.83431141134,1528.674929644854,113725.17714706587,0.28,15.5,10.07,0
CL_0630,Sr. Rafael Lopes,66,TO,Nascimento do Campo,11150,372,63,93,CLT,Superior,1,1,3,29523,133800,54983,645059.5627725598,1183.3604527379377,133253.97143410417,0.9,10.6,2.65,0
CL_0631,Lunna da Cruz,37,RS,Carvalho da Prata,21433,698,14,64,CLT,Superior,0,2,3,11482,257196,59810,1172899.0665492115,5929.545673676198,193657.4344191908,0.79,27.7,0.54,1
CL_0632,Laura Dias,65,MA,Aparecida do Sul,22081,704,8,170,PJ,Pós-graduação,0,3,2,49888,264972,6269,845142.3957085367,8286.977456575662,77342.3368961636,0.58,37.5,2.26,1
CL_0633,Clarice Pimenta,42,GO,Sousa,24893,974,220,38,PJ,Superior,1,1,5,51110,298716,9551,878561.5997894735,2583.059328334335,52793.00236058789,0.67,10.4,2.05,0
CL_0634,Mateus Jesus,39,RR,da Rosa de Minas,24551,877,29,80,PJ,Fundamental,1,0,2,91644,294612,32927,563721.640601874,2774.4180584148253,136562.6775683756,0.33,11.3,3.73,0
CL_0635,Maria Julia Moraes,30,TO,Borges,20206,429,138,186,PJ,Superior,0,0,3,1493,242472,10561,46035.274714932464,4076.8052288755734,210592.8104498001,0.57,20.2,0.07,0
CL_0636,Helena Ferreira,36,BA,Cassiano,27712,765,213,83,CLT,Superior,0,4,4,57194,332544,1878,241211.99173681237,9211.878155342647,247759.31997567276,0.29,33.2,2.06,1
CL_0637,Luiz Felipe Martins,66,MT,da Mata das Flores,29191,505,126,87,PJ,Superior,1,4,1,83001,350292,114533,1329615.0737219246,4462.514433492517,313009.68136668636,0.4,15.3,2.84,0
CL_0638,Allana Araújo,53,RJ,da Paz do Galho,17814,565,108,85,Autônomo,Médio,1,3,3,40767,213768,842,515297.7299244447,2473.8216940251586,138477.83197026374,0.76,13.9,2.29,0
CL_0639,Dom Leão,29,RR,Cassiano,5590,836,195,92,CLT,Superior,0,0,5,30550,67080,23827,55958.596002511615,1492.4640492470346,13603.891138620182,0.24,26.7,5.47,1
CL_0640,Sra. Ísis Machado,58,TO,Rezende do Campo,8460,552,187,85,PJ,Pós-graduação,1,0,3,14833,101520,3159,141458.79896619098,2008.9553691298968,19142.91268884915,0.84,23.7,1.75,0
CL_0641,Emanuella Leão,36,PI,Marques,4504,588,95,43,CLT,Médio,0,0,5,3970,54048,39737,256425.37493836012,320.1313825114705,6882.226081507125,0.38,7.1,0.88,0
CL_0642,Danilo da Mota,29,RJ,Viana,23020,463,111,136,PJ,Fundamental,0,0,5,99315,276240,51160,524566.1946879275,1807.5647471808413,166615.99014862953,0.53,7.9,4.31,0
CL_0643,Sra. Mirella Novaes,26,RS,Ferreira da Prata,18213,394,101,164,PJ,Médio,0,2,5,96494,218556,58046,993914.3425746548,5009.568392836802,66873.55730412011,0.94,27.5,5.3,0
CL_0644,Theo Montenegro,24,PB,Vasconcelos da Serra,5140,409,170,73,CLT,Superior,0,1,2,83681,61680,1444,98238.69686575228,1093.7573548668554,46662.051082208905,0.68,21.3,16.28,0
CL_0645,Mirella Vieira,45,RJ,Cavalcanti,29970,635,144,35,PJ,Superior,1,1,4,50177,359640,142507,993246.0062172083,11683.565251174357,256206.01635414438,0.65,39.0,1.67,0
CL_0646,Théo Porto,31,PB,da Paz,25866,537,37,100,CLT,Superior,0,3,3,68342,310392,113451,62183.22200890071,7436.11271448035,116376.77709446878,0.71,28.7,2.64,0
CL_0647,Josué Caldeira,48,PA,Campos Verde,21991,680,178,219,PJ,Médio,0,2,4,72200,263892,55861,701210.6664708494,1177.0854653126034,64759.49991932363,0.92,5.4,3.28,1
CL_0648,Eloah Costa,69,AM,Guerra,2841,735,239,155,CLT,Superior,0,0,1,62501,34092,4757,109810.87242611429,620.3510236945892,6041.113331474833,0.25,21.8,22.0,0
CL_0649,Bernardo Vasconcelos,36,MG,Aparecida,13355,782,86,169,PJ,Médio,0,0,3,29900,160260,40972,200019.70257690307,2604.98326033959,121670.30029951302,0.61,19.5,2.24,1
CL_0650,Dra. Elisa Macedo,64,PR,Casa Grande,26291,324,58,170,CLT,Médio,0,4,4,15126,315492,375,926534.4332173645,2296.514932583661,156558.9863181753,0.4,8.7,0.58,0
CL_0651,Mateus Caldeira,33,MT,Machado de Marques,1838,952,179,212,PJ,Superior,0,4,4,71690,22056,3959,72147.86866374704,685.80024411658,8379.127804853611,0.01,37.3,39.0,0
CL_0652,Ana Liz Fogaça,22,RS,Garcia de Borges,7395,416,143,215,CLT,Pós-graduação,0,3,1,88744,88740,33365,307549.9259184257,2453.320494848271,77079.43957076447,0.13,33.2,12.0,0
CL_0653,Otto Peixoto,52,GO,Nunes,13754,781,191,169,Autônomo,Pós-graduação,1,0,5,80303,165048,14572,644409.49591621,1795.3105545430471,103564.1179876484,0.32,13.1,5.84,0
CL_0654,Luiz Miguel Moraes,29,PI,Araújo do Sul,20592,691,232,103,Autônomo,Pós-graduação,0,3,3,86579,247104,5664,401682.94419566967,2874.5045251332494,137925.74522186312,0.56,14.0,4.2,1
CL_0655,Beatriz Vargas,42,CE,Martins,12844,836,51,65,Outros,Médio,0,2,3,48994,154128,16838,444213.4010305694,786.1339568922599,117871.58194441491,0.88,6.1,3.81,1
CL_0656,Eloah Abreu,69,RO,Porto do Galho,3250,378,48,54,PJ,Médio,1,1,1,68061,39000,10129,191479.752588014,500.01610117115905,32407.097263411557,0.79,15.4,20.94,0
CL_0657,Maya Nascimento,38,DF,Garcia,23488,879,115,199,PJ,Superior,0,0,5,17978,281856,6398,1268607.484498293,5980.4606108748985,200747.3490202572,0.55,25.5,0.77,1
CL_0658,Bárbara Mendonça,53,PE,Borges da Mata,3921,472,192,175,CLT,Pós-graduação,0,2,3,57344,47052,2171,224346.78724213326,773.5944240524442,22898.91252750868,0.07,19.7,14.62,0
CL_0659,Francisco Garcia,40,AM,Fogaça do Amparo,8619,311,138,90,CLT,Médio,1,0,3,47648,103428,3302,206035.64559236413,3354.8544946299753,44579.93923445742,0.29,38.9,5.53,0
CL_0660,Aurora Araújo,33,RO,Sá de Fernandes,26785,427,45,21,CLT,Médio,0,4,3,2055,321420,102487,1271520.7158067948,1864.9875668045986,254144.4990879776,0.37,7.0,0.08,0
CL_0661,Dra. Amanda Moreira,56,AL,da Mota,6819,907,150,100,PJ,Médio,0,3,5,76582,81828,1063,256735.34702356416,1752.486788736324,45666.69821246722,0.62,25.7,11.23,0
CL_0662,Dr. Otto Pastor,62,RN,Ramos de Ramos,17396,391,126,154,Autônomo,Superior,0,4,1,82214,208752,48440,105503.65889110386,6095.702859471213,152184.50244077106,0.06,35.0,4.73,0
CL_0663,Dra. Maria Flor Sousa,59,MS,Viana,24493,952,99,120,CLT,Médio,0,1,3,45876,293916,26830,1216078.5982914912,5345.825508677968,264386.9129504495,0.53,21.8,1.87,1
CL_0664,Lunna Azevedo,56,RO,Azevedo Verde,23271,842,92,92,Autônomo,Médio,1,4,4,93160,279252,78734,954426.4395641993,1187.680914556348,257721.60057053601,0.9,5.1,4.0,0
CL_0665,Luna Nascimento,31,RR,Araújo do Campo,13418,831,41,194,PJ,Fundamental,0,0,5,39725,161016,107395,173043.10004258,1811.1686836341362,54408.27292063004,0.71,13.5,2.96,1
CL_0666,Maria Sophia da Mata,48,MS,Cassiano,29718,957,87,107,PJ,Médio,1,4,2,6255,356616,8676,174998.22244169746,4853.518246615217,91138.8489641843,0.8,16.3,0.21,0
CL_0667,Sr. Anthony Gabriel Pinto,22,CE,Borges,21877,746,179,140,CLT,Superior,1,0,1,75947,262524,19817,1102970.5493489795,8490.421545101763,84755.01940297901,0.68,38.8,3.47,0
CL_0668,Juan Caldeira,52,RS,das Neves,26564,689,194,172,CLT,Médio,0,1,4,54380,318768,105919,155118.5540779308,9805.320910567125,246117.83683755604,0.21,36.9,2.05,1
CL_0669,João Gabriel Barros,40,AM,Dias,25928,971,64,9,CLT,Superior,0,4,3,54333,311136,19256,170388.633647793,9909.932499750725,131471.51234465325,0.11,38.2,2.1,1
CL_0670,Yasmin Campos,46,AM,da Cunha do Campo,15349,342,108,227,PJ,Superior,0,3,2,43459,184188,8922,404163.8408893482,5203.5482980869965,44623.872787969274,0.83,33.9,2.83,0
CL_0671,Thomas Vargas,60,AL,Moreira,26122,553,109,8,CLT,Superior,0,3,1,37163,313464,109407,238392.30578964652,4521.109738683193,54392.284187937556,0.7,17.3,1.42,0
CL_0672,Dante Novais,28,SP,Vasconcelos,29435,429,56,181,CLT,Médio,0,3,5,34971,353220,307242,1616681.238522715,10804.315369540582,135414.10084522047,0.58,36.7,1.19,0
CL_0673,Bryan Machado,35,AM,Sales,6373,359,128,154,Autônomo,Pós-graduação,1,4,2,97771,76476,12449,183878.22811736976,2508.3463747178844,15916.572877891895,0.19,39.4,15.34,0
CL_0674,Ana Cecília da Mota,64,MT,Mendonça do Campo,6306,962,235,33,Autônomo,Superior,1,4,2,66149,75672,4930,218604.2857396544,1087.9423933220485,17153.01200698537,0.6,17.3,10.49,0
CL_0675,Ísis Moraes,29,SC,Souza,10092,766,11,128,Autônomo,Pós-graduação,0,4,4,85730,121104,12314,562857.463314756,1424.9357830573351,86011.32766021734,0.03,14.1,8.49,1
CL_0676,Elisa Novais,26,GO,Barbosa,13682,586,90,159,CLT,Pós-graduação,0,0,1,20476,164184,6123,443016.0134472125,3303.118051246224,16651.719862286332,0.12,24.1,1.5,0
CL_0677,Maria Flor Camargo,27,AL,Cassiano,23797,816,39,88,CLT,Médio,1,1,4,69580,285564,81957,523323.61982036306,2748.631254546858,54568.564635906034,0.31,11.6,2.92,0
CL_0678,Luiz Fernando Camargo,61,AM,Jesus,25008,766,51,92,PJ,Fundamental,0,3,4,87593,300096,89122,1202202.5873110485,1535.9532851257648,257282.8142468283,0.44,6.1,3.5,1
CL_0679,Emanuel Rios,34,SE,Rocha Grande,21041,644,43,70,CLT,Médio,1,0,3,70050,252492,105057,573148.2470984635,8017.481785007155,216597.20989155973,0.12,38.1,3.33,0
CL_0680,Rafael Martins,55,RR,Cavalcante de Minas,18274,941,19,66,CLT,Superior,0,3,5,76526,219288,1182,364127.76466724393,6834.644511032074,84456.54864018166,0.12,37.4,4.19,1
CL_0681,Maria Liz Rocha,24,RR,da Costa do Amparo,13545,681,90,211,CLT,Médio,0,0,2,8507,162540,26835,592267.2093885436,1448.3512572227755,26649.558481898777,0.73,10.7,0.63,1
CL_0682,Rafaela Borges,63,MT,Oliveira de Goiás,5930,989,23,147,CLT,Médio,1,4,1,71393,71160,3431,286623.0737441423,1142.7648825026326,51915.21487424403,0.57,19.3,12.04,0
CL_0683,Alícia Marques,30,PA,Cirino,10320,552,53,116,CLT,Médio,0,3,5,13118,123840,10324,492810.0379488173,3517.7031635409403,51202.14919609023,0.53,34.1,1.27,0
CL_0684,Srta. Luísa Ferreira,57,PE,Moura,25570,355,61,93,CLT,Fundamental,1,4,5,51529,306840,94317,1500633.124433138,7194.122174297225,38357.83569392949,0.45,28.1,2.02,0
